title,artist,difficulty,youtube_url,workshop_url,download_url,tile_count,creator,tags
ENTRANS OF DA JUNGLE,かめりあ(Camellia),17,https://youtu.be/eOTqpOXh9Ek,https://steamcommunity.com/sharedfiles/filedetails/?id=2847723336,https://drive.google.com/drive/folders/15TfbgjEc1MTY75nrlsaAB3W-56YWI3d4?usp=sharing,1424,Team Uncharted,"PSEUDO, GALLOP, EPILEPSY_WARNING, FUNKY_BEAT, BEAT_P64"
Pixel Candy (Extended Version),Cinamoro,17,https://youtu.be/1FoU_RktLwM, ,https://drive.google.com/file/d/1vc27uLu-mQD__nftlKSpsDggLMsUp-BU/view?usp=sharing,2174,kmb2770,"PSEUDO, GALLOP, MAGIC_SHAPE, TRIPLET, LONG"
Memory of Paradise,69 de 74,17,https://youtu.be/6kNQC33O0tk,https://steamcommunity.com/workshop/filedetails/?id=2769266712,https://cdn.discordapp.com/attachments/798722870318465097/946026381823860746/Memory_of_Paradise.zip,1111,REGEN,PSEUDO
Icedust,Plum,17,https://youtu.be/67e5YmX_5sQ,https://steamcommunity.com/sharedfiles/filedetails/?id=2632016925 ,https://drive.google.com/file/d/1wbYpVMYBc9MUn_vsiwjzK9VFIBlyGHHF/view?usp=sharing,1194,Irin,"PSEUDO, GALLOP, TRIPLET"
S.A.T.E.L.L.I.T.E.,かめりあ(Camellia),17,https://www.youtube.com/watch?v=PTHFq1e03GU,https://steamcommunity.com/sharedfiles/filedetails/?id=2495274469,https://drive.google.com/file/d/1Cptgr7iMOAoZSSLkK_ul0ZSf2z-ekKh6/view?usp=sharing,1611,"Koya, rizecoin","PSEUDO, GALLOP, TRESILLO, LONG"
Stellae errantes Planets,Halv,17,https://youtu.be/Vx5thaq4SOQ, ,https://cdn.discordapp.com/attachments/864779690325966881/920630758232711228/Stellae_errantes_Planets.zip,1035,빵속에건포도,"PSEUDO, EPILEPSY_WARNING, TRIPLET"
Plum R (Remix),Wish,17,https://youtu.be/ksaEZk0rpL8, ,https://drive.google.com/file/d/150c9A0aLqMsXAYa7C8QhOjMKVpCSUhKc/view?usp=sharing,1068,kmb2770,"PSEUDO, GALLOP, TRIPLET"
Utopia Garden,uynet,17,https://www.youtube.com/watch?v=X7MI2tL3n9k,https://steamcommunity.com/sharedfiles/filedetails/?id=3305570295,,1378,"sedi, Logal0",
Fancy ('Cherish' Long Ver.),Cinamoro,17,https://www.youtube.com/watch?v=-xrZFwOPB-Q,,,2248,"시넨, RinkiRin, 이아연 Ayn, 망치, naga",DLC
Go off the Vapor,MYUKKE.,17,https://youtu.be/2A-RO07NSs4,https://steamcommunity.com/sharedfiles/filedetails/?id=3379715597,,1404,"HYONSU, Editor AlriC",
Inferno,F-777,17,https://youtu.be/zMO3hHhPACE,https://www.youtube.com/watch?v=zMO3hHhPACE,https://drive.google.com/file/d/1U02o5wz2fVtU8W5VLIwLnj_Qv35kjtIb/view,1255,Qunt,"PSEUDO, GALLOP, EPILEPSY_WARNING"
Be With U,F Rabbeat,17,https://youtu.be/LFXk9LP-ha8, ,https://cdn.discordapp.com/attachments/929920452732792875/934990711407902740/F_Rabbeat-Be_With_U_track_fixed_2.zip,1165,Dani,"PSEUDO, GALLOP, TRESILLO"
GHOST,かめりあ(Camellia),17,https://youtu.be/y3o7ajp7U5M, ,https://drive.google.com/file/d/17RbA1tTyozQqeG4_Ax5joO3SN98biC12/view?usp=sharing,2549,손모가작,"PSEUDO, TRIPLET, LONG"
OVER THE SKYLiNE,BlueWind,17,https://youtu.be/r0MBMB1ZnI0, ,https://cdn.discordapp.com/attachments/714356657521688667/763193993235791942/OVER_THE_SKYLiNE.zip,1160,ED24,"PSEUDO, GALLOP, MAGIC_SHAPE, TRESILLO"
Melted Snow,Plum,17,https://youtu.be/9NNNpXum8h4, ,https://drive.google.com/file/d/1KrX6UkDkRtCuurlnQEDcjdkTSsJ76q10/view?usp=sharing,924,"seeker, Dafikun","PSEUDO, GALLOP, TRIPLET, POLYRHYTHM"
DIGITAL:CANVAS,Plum,17,https://youtu.be/9Jrpzz3h72E,https://steamcommunity.com/sharedfiles/filedetails/?id=2794233386,https://cdn.discordapp.com/attachments/943506302951391274/968870513499865088/Plum_-_DIGITAL_CANVAS.zip,1481,새제비,"PSEUDO, GALLOP, TRESILLO"
"Happy Birthday To You, My First Hero",iTIC,17,https://youtu.be/nGD9eKMjj2I,https://steamcommunity.com/sharedfiles/filedetails/?id=2849328556,https://drive.google.com/file/d/1VMya9YrRAy8vB1LotZcBBQZtyxeEG3az/view?usp=sharing ,968,"우주, Peridot","PSEUDO, GALLOP, MAGIC_SHAPE, EPILEPSY_WARNING, SPEED_CHANGES, DLC"
Lemon Poppy,e_ku,17,https://youtu.be/FTCZrhqmdck, ,https://cdn.discordapp.com/attachments/815504574605164554/1024249896913608764/Lemon_Poppy.zip,1306,피렝,"PSEUDO, TRESILLO"
現世発、希望行。,Se-U-Ra,17,https://youtu.be/LrvDItYZeOk, ,https://cdn.discordapp.com/attachments/760276593947705377/818911289992020008/gense_hatsu_kibou_yuki_.zip,956,pinball,"PSEUDO_P2, TRIPLET"
Rebellion,Juggernaut.,17,https://youtu.be/l-d-A16JgH0,,,1585,Editor AlriC,
Chasing!!!! 4,BEKAIN,17,https://www.youtube.com/watch?v=rsutDggeBZw&t=0s, ,https://drive.google.com/file/d/1-ebxtGKXslK6w73AvX4-9RlzHBYrluA5/view?usp=sharing,1454,마가맛낭,"PSEUDO_P2, GALLOP, TRIPLET"
Dopamine,S3RL,17,https://www.youtube.com/watch?v=rCi68oRhkWg, ,https://drive.google.com/file/d/1q-0g1UZXgWXEqRK6R7aAhfqyJNkoBSSM/view?usp=sharing,1637,Hu Man_,"PSEUDO, GALLOP, EPILEPSY_WARNING, TRESILLO"
Shiver,False Noise,17,https://youtu.be/DzsMoNI9uzc, ,https://drive.google.com/file/d/17DkaYmbOr74YK3IPwlbrG8uTyMlpDL3U/view?usp=sharing,1146,PLORALD,"PSEUDO, GALLOP, TRIPLET, FUNKY_BEAT, LONG"
音速宇宙旅行,uynet,17,https://www.youtube.com/watch?v=TEw06Rt1KFI,,,874,"Star4th, Nephrolepis",
Beyond,Zeroth,17,https://youtu.be/egKUn7eWZb8, ,https://drive.google.com/file/d/1DTWMal5t71HzXTsDtbunFrrMNKvIWx63/view?usp=sharing,2136,Vertexure,EPILEPSY_WARNING
2k9 Battle Jam,meganeko,17,https://youtu.be/8ig_oI_itNA, ,https://cdn.discordapp.com/attachments/675256851121831937/824949360466853918/2k9_Battle_Jam_No_Memorize.zip,1012,Orandi,"PSEUDO, GALLOP, EPILEPSY_WARNING, TRIPLET, FUNKY_BEAT"
Tranquility,Halv,17,https://youtu.be/Pece8Ovz4DE,https://steamcommunity.com/sharedfiles/filedetails/?id=2781363065&searchtext=Tranquility,https://drive.google.com/file/d/1ZZbqE6g9je7R7oDHoC4XZZg5uSJ5Mgba/view,1174,Arsenic,PSEUDO
IMPULSE,Riya,17,https://youtu.be/rKfJ6qEdbJ4, ,https://cdn.discordapp.com/attachments/675256851121831937/883773692868440064/Riya_-_IMPULSE.zip,1149,Editor AlriC,"PSEUDO, GALLOP, TRIPLET, TRESILLO"
First Town Of This Journey,かめりあ(Camellia),17,https://youtu.be/mpZgnqksfns, ,https://drive.google.com/file/d/1t18sWSrm-05XrDMnS5kZfgHZy8cxO4E0,1552,DutJi,"PSEUDO, TRESILLO"
conflict,siromaru + cranky,17,https://youtu.be/AnhysHjy9PM,https://steamcommunity.com/sharedfiles/filedetails/?id=2665476569,https://drive.google.com/file/d/10rQgREpSTILVpuJO32U3ZFLVg7jf5-Gc/view?usp=sharing ,1122,rKizCora/Team P.A.L.,"PSEUDO, PSEUDO_P2, EPILEPSY_WARNING, TRESILLO"
Death Scythe,SHIKI,17,https://youtu.be/HBeLaBeFh8o, ,https://cdn.discordapp.com/attachments/879715205175726120/884993562457047052/Death_Scythe.zip,1079,pinball,"PSEUDO_P2, GALLOP"
櫻花劍舞,"똘복, kirial",17,https://youtu.be/ybxuIVcz6gY, ,https://cdn.discordapp.com/attachments/879715205175726120/970730673402966166/Sakura_Sword_Dance.zip,1311,pinball,"PSEUDO, GALLOP"
Archangel,Plum,17,https://youtu.be/MpaI8GXh2tg,https://steamcommunity.com/sharedfiles/filedetails/?id=2873638731,https://drive.google.com/file/d/1q1JWtHX-WG3aF7zLnaBUovgf5ja48JGb/view?usp=sharing,1753,"Gua, 叁月mA7cH_",EPILEPSY_WARNING
Second Revolution,Cansol,17,https://youtu.be/xbW-nlEMQeA,https://steamcommunity.com/sharedfiles/filedetails/?id=2689993844,https://drive.google.com/file/d/1XeBwILg0riwWcTr1r7qaBfr9fN3hwP6D/view?usp=sharing,1104,NoPlaying,
Falling,Tanger,17,https://youtu.be/8bbnAaqjy-U, ,https://cdn.discordapp.com/attachments/925221112961462274/947668162768408616/Falling.zip,1566,아나,"PSEUDO, TRESILLO, LONG"
RTTR,69 de 74,17,https://youtu.be/vQRWgP3BBFo, ,https://cdn.discordapp.com/attachments/864779690325966881/932960755588931624/RTTR.zip,1413,빵속에건포도,"PSEUDO, GALLOP, TRIPLET"
eden (feat. 高城みよ),Kurokotei (黒皇帝),17,https://youtu.be/BZayNcNymRg,https://steamcommunity.com/sharedfiles/filedetails/?id=3467358312,,1164,★MOON★,EPILEPSY_WARNING
Infinity Heaven,HyuN,17,https://youtu.be/cX79OVNsMjw,https://steamcommunity.com/sharedfiles/filedetails/?id=2830607309,https://drive.google.com/file/d/163toZTl7e8tWruewfdjJPSo8vYluvcPP/view?usp=sharing,1681,CCNekona,"PSEUDO_P2, GALLOP, TRESILLO"
This Future (we didn't expect),かめりあ,17,https://www.youtube.com/watch?v=MGatXEGEmQ0,,,1495,"쇼핑잉, Editor AlriC, hotduck",
Kuriosity,Cutos,17,https://www.youtube.com/watch?v=k8EFI8-6-8s,,,1475,Nephrolepis,
comet casting capsule,kanemiko,17,https://youtu.be/qcHqG-zGT6Q?si=Nt1oFd-Hf7zy4Ly-,,,1334,Nephrolepis,
Etude -Storm-,Polymath9,17,https://www.youtube.com/watch?v=c9RAMWnhlFI, ,https://cdn.discordapp.com/attachments/815504574605164554/1029954469133307984/etude.zip,997,ruren,"PSEUDO, TRIPLET"
Arche (Short),かめりあ(Camellia),17,https://youtu.be/hQW0nrwQTSI, ,https://drive.google.com/file/d/1H6ss0XxfuKUbzqHrOIwlFdPth6SFMh8F/view?usp=sharing,1224,Lunari,"PSEUDO, GALLOP, EPILEPSY_WARNING, TRIPLET"
Outragez,Halv,17,https://youtu.be/WKhpdiZWSE0, ,https://cdn.discordapp.com/attachments/776228812249759794/910498935259422770/Outragez.zip,1262,파곰,"PSEUDO_P2, GALLOP"
03,かたぎり(katagiri),17,https://www.youtube.com/watch?v=siZrjH8xpLM,,,1282,Ceria,
『戦場』~Schlachtfeld~ (Renewed),Halv,17,https://youtu.be/m0giO5blpF8,https://steamcommunity.com/sharedfiles/filedetails/?id=2528148910,https://drive.google.com/file/d/1gQJOpQ5KY3I37yfBmasJ5iOgQ3RYwmQW/view?usp=sharing,1259,1nstagram,"PSEUDO_P2, GALLOP, MAGIC_SHAPE, TRIPLET"
TremENDouS,かめりあ(Camellia),17,https://youtu.be/OdU6DpXL_TE, ,https://drive.google.com/file/d/1QeBpzzwT9cjk4VSaHLhh90lNTQ_bKwxN/view?usp=sharing,2181,개시,"TRIPLET, TRESILLO, SPEED_CHANGES, LONG"
Arche (Short),かめりあ(Camellia),17,https://youtu.be/hQW0nrwQTSI, ,https://drive.google.com/file/d/1H6ss0XxfuKUbzqHrOIwlFdPth6SFMh8F/view?usp=sharing,1224,Lunari,"PSEUDO, GALLOP, EPILEPSY_WARNING, TRIPLET"
Skywards,Overnote',17,https://www.youtube.com/watch?v=wwzwueSZbp4,https://steamcommunity.com/sharedfiles/filedetails/?id=2909965079,,1000,FluffyYoshi,
Stellae errantes Planets,Halv,17,https://youtu.be/Vx5thaq4SOQ, ,https://cdn.discordapp.com/attachments/864779690325966881/920630758232711228/Stellae_errantes_Planets.zip,1035,빵속에건포도,"PSEUDO, EPILEPSY_WARNING, TRIPLET"
Outragez,Halv,17,https://youtu.be/WKhpdiZWSE0, ,https://cdn.discordapp.com/attachments/776228812249759794/910498935259422770/Outragez.zip,1262,파곰,"PSEUDO_P2, GALLOP"
Rainy Gate,E0ri4,17,https://youtu.be/_EpwDkrk63w, ,https://drive.google.com/file/d/1m-r713QrAjtPJnYJOhR5iEk0RlUSmFWF,1198,Ryuha,"PSEUDO, MAGIC_SHAPE, EPILEPSY_WARNING, TRESILLO"
Inferno（）,MegaSphere,17,https://youtu.be/xKvSKFx9y4M,https://steamcommunity.com/sharedfiles/filedetails/?id=2885313253,https://drive.google.com/file/d/1U-9MBHc5lm6kfgNkFVvcdNjRjnOD6tpo/view?usp=share_link,2680,sleepcat,EPILEPSY_WARNING
Disaster,uynet,17,https://www.youtube.com/watch?v=lc8Au_MnGec,https://steamcommunity.com/sharedfiles/filedetails/?id=2906103902,,2155,FluffyYoshi,
1KARUGA,"Dictate, BilliumMoto",17,https://youtu.be/7tW6KzRiadY, ,https://cdn.discordapp.com/attachments/815504574605164554/1010749574194921472/1KARUGA.zip,1776,피렝,"TRIPLET, FUNKY_BEAT, SPEED_CHANGES, LONG, DLC"
Dustwind,Plum,17,https://youtu.be/DcKnkf302Ok, ,https://drive.google.com/file/d/1V-qpbHaUpxO03vZpU6JsC0A2G_W2KykM/view?usp=sharing,1615,RedCRP,"MAGIC_SHAPE, TRIPLET"
PiP!Pico Continue!,RSK,17,https://www.youtube.com/watch?v=TDtUbJmkV5A,https://steamcommunity.com/sharedfiles/filedetails/?id=2906632740,,1605,FluffyYoshi,
Oracle,TQ☆,17,https://www.youtube.com/watch?v=Oin1Y2sfzIU, ,https://drive.google.com/file/d/1vANMQkHOAdMXzwdFfq81nAjCVF2XET-B/view?usp=sharing,1280,Lupel_2,"PSEUDO, GALLOP, MAGIC_SHAPE, TRESILLO, FUNKY_BEAT"
End Time,Cres.,17,https://youtu.be/Or8Hg3tZ42I, ,https://cdn.discordapp.com/attachments/943506302951391274/981935183387328603/Cres._-_End_Time.zip,1126,새제비,"PSEUDO, GALLOP, EPILEPSY_WARNING, TRIPLET"
Prism,brz1128,17,https://www.youtube.com/watch?v=nmd3UA6gfxUU,https://steamcommunity.com/sharedfiles/filedetails/?id=2907027370,,1794,FluffyYoshi,
SUDDEN LUCIDITY,Tanger,17,https://www.youtube.com/watch?v=Pi8SBtxwjXk,https://steamcommunity.com/sharedfiles/filedetails/?id=2795019243,https://drive.google.com/file/d/1oyoCZPt336uDYSIFuccftp_l1GUCKpLM/view?usp=sharing,1716,CausticLime,EPILEPSY_WARNING
Blue Fuse : IGNiTION (Short),Halv,17,https://youtu.be/Jsf3flA6FQ4,https://steamcommunity.com/sharedfiles/filedetails/?id=2762339952,https://cdn.discordapp.com/attachments/909136155985969202/945993676369322024/Halv_-_Blue_Fuse_IGNiTIONfull_and_short.zip,975,Poodew,"PSEUDO, MAGIC_SHAPE, TRESILLO"
"XO-EX One Forgotten Night (""But Not Lost"" edit)",Lesitia,17,https://youtu.be/w8OwvfeBeA4?si=oZN_FAXLnA1I3l0W&t=1488,https://steamcommunity.com/sharedfiles/filedetails/?id=2885180547,,930,"niAE, 굥욷, Binsgu",
TremENDouS,かめりあ(Camellia),17,https://youtu.be/1eKFvIS0TDQ, ,https://cdn.discordapp.com/attachments/664095919066841098/954390072453656617/TremENDouS.zip,2250,피렝,"TRIPLET, TRESILLO, SPEED_CHANGES, LONG"
Deadlocked (Remake),F-777,17,https://youtu.be/-3Ar6QigSpw,https://steamcommunity.com/sharedfiles/filedetails/?id=2618597276,https://drive.google.com/file/d/1xW7xKZGK_bjSpjqIkIWl-JB0B53QfePp/view?usp=sharing,1649,ABorinGuy,"PSEUDO, EPILEPSY_WARNING, TRIPLET, SEPTUPLET, SWING"
PLAZMA,brz1128,17,https://youtu.be/9fT14yvFwMs,https://steamcommunity.com/sharedfiles/filedetails/?id=2550512961,https://drive.google.com/file/d/1R7kjzCfeYgrlnKCrIv7BSZpMDEHbU_bn/view?usp=sharing,865,GGtime,"PSEUDO, TRIPLET, TRESILLO"
Hear+ of Marionette,seatrus,17,https://www.youtube.com/watch?v=-9WKTx0niXk,https://steamcommunity.com/sharedfiles/filedetails/?id=2907155300,,1056,FluffyYoshi,
Utopia Garden,uynet,17,https://www.youtube.com/watch?v=X7MI2tL3n9k,https://steamcommunity.com/sharedfiles/filedetails/?id=3305570295,,1378,"sedi, Logal0",
ΩΩPARTS,かめりあ(Camellia),17,https://youtu.be/_aTiIJ6K5I8, ,https://drive.google.com/file/d/1-0ScNluoAYgyboIsZFNebObU4NQm9xNO/view?usp=sharing,2370,엡실론 (ε),"PSEUDO, EPILEPSY_WARNING, TRIPLET, TRESILLO, SPEED_CHANGES, LONG"
Treaty Of Peace Between GlitchHop And Moombahcore Dubstep VIP,かめりあ(Camellia),17,https://youtu.be/okkudVp_v9I, ,https://cdn.discordapp.com/attachments/675256851121831937/745106412182569033/Treaty_of_Peace_between_GlitchHop_and_MoombahcoreVIP.zip,1417,바퀴,"PSEUDO, GALLOP, FUNKY_BEAT"
ENTRANS OF DA JUNGLE,かめりあ(Camellia),17,https://youtu.be/eOTqpOXh9Ek,https://steamcommunity.com/sharedfiles/filedetails/?id=2847723336,https://drive.google.com/drive/folders/15TfbgjEc1MTY75nrlsaAB3W-56YWI3d4?usp=sharing,1424,Team Uncharted,"PSEUDO, GALLOP, EPILEPSY_WARNING, FUNKY_BEAT, BEAT_P64"
Plastic Heart,"Palami, Abel",17,https://youtu.be/i4QGDTPtMlE,,,1175,Editor AlriC,
Intro - Wanna be Girlish,t+pazolite,17,https://youtu.be/6FpoEBI2mXk,https://steamcommunity.com/sharedfiles/filedetails/?id=2870294145,https://cdn.discordapp.com/attachments/944542863188975707/965914630956400690/01._Intro_-_Wanna_be_Girlish.zip,474,"Nickname, 피렝","PSEUDO, TRIPLET"
銀河のパレード,ああああ,17,https://youtu.be/vlxY6mj3oaY,https://steamcommunity.com/sharedfiles/filedetails/?id=2431179338,https://cdn.discordapp.com/attachments/389391148797657089/823092732779036672/-_.zip,1277,HYONSU,TRIPLET
Hyacinth,sion.,17,https://youtu.be/oNu221Iz1GM?si=btjL8EjtZ3Xm9a9f,https://steamcommunity.com/sharedfiles/filedetails/?id=3494082450,,1330,푸듀,
Strange Inventor,黒魔(Chroma),17,https://www.youtube.com/watch?v=4kplh0mOLtM, ,https://cdn.discordapp.com/attachments/824565212371877898/868437075869966386/Chroma_-_Strange_Inventor.zip,567,"토끼로봇, 초보잼","TRIPLET, SWING, FUNKY_BEAT"
At the Speed of Light,Dimrain47,17,https://youtu.be/nI0aT-QgKS4,https://steamcommunity.com/sharedfiles/filedetails/?id=2562895233,https://drive.google.com/file/d/1qWB-fkU-j2SSPU7SdAmcC6zzK_oTA0T6/view?usp=sharing,2777,REGEN,"PSEUDO, GALLOP, LONG"
Maelstrom,Plum,17,https://youtu.be/JjeKnQ8UGPQ,,,2172,叁月mA7cH_,
Rocky Buinne,BilliumMoto,17,https://www.youtube.com/watch?v=bGp9TVOXzNU, ,https://drive.google.com/file/d/1AGvLweE5XEVdCgrFHx8SPkazLsPB8JL1/view?usp=sharing,3433,fastt,"PSEUDO, TRIPLET, LONG"
Twin Cluster,uynet,17,https://youtu.be/I56Rm7uuzxA,https://steamcommunity.com/sharedfiles/filedetails/?id=2823681407,https://cdn.discordapp.com/attachments/971046956556226620/988658615323877426/uynet_-_Twin_Cluster.zip,889,FluffyYoshi,"GALLOP, EPILEPSY_WARNING, TRIPLET, TRESILLO"
Kudryavka,hugepulse,17,https://youtu.be/-XyT4jfjUNQ, ,https://drive.google.com/file/d/1ZEWMKmNcOh8TdUoBHsyEGneEnJCSKWmA/view?usp=sharing,1910,Cherry,"PSEUDO, GALLOP, MAGIC_SHAPE, TRESILLO"
Moonlight Sonata,cYsmix,17,https://youtu.be/GnTK2oXLAMA, ,https://cdn.discordapp.com/attachments/675256851121831937/930056726969978880/cYsmix_-_Moonlight_Sonata.zip,1791,Daccaplores,"PSEUDO_P2, GALLOP, EPILEPSY_WARNING, TRESILLO"
虚,Halv,17,https://youtu.be/l5vc6AoZz6s, ,https://drive.google.com/uc?export=download&id=1Y_6JsagQ5HT6TSKVrH8bVg7y5KWqkew0,1148,79brue,"PSEUDO, MAGIC_SHAPE, TRIPLET, TRESILLO"
Antarεs,iTIC,17,https://www.youtube.com/watch?v=GryBUtzTjqg,https://steamcommunity.com/sharedfiles/filedetails/?id=2539659116,https://cdn.discordapp.com/attachments/675256851121831937/862191338530406410/iTIC_-_Antars.zip,1440,"으헿_, ㄹㅇㅋㅋ","PSEUDO, TRESILLO"
This Future (we didn't expect),かめりあ,17,https://www.youtube.com/watch?v=MGatXEGEmQ0,,,1495,"쇼핑잉, Editor AlriC, hotduck",
Go off the Vapor,MYUKKE.,17,https://youtu.be/2A-RO07NSs4,https://steamcommunity.com/sharedfiles/filedetails/?id=3379715597,,1404,"HYONSU, Editor AlriC",
comet casting capsule,kanemiko,17,https://youtu.be/qcHqG-zGT6Q?si=Nt1oFd-Hf7zy4Ly-,,,1334,Nephrolepis,
Intruder (Remake),Riya,17,https://youtu.be/A4EQE4pFo2o,https://steamcommunity.com/sharedfiles/filedetails/?id=3494070597,,1011,rtg_rhythmgallery,
Lemon Poppy,e_ku,17,https://youtu.be/FTCZrhqmdck, ,https://cdn.discordapp.com/attachments/815504574605164554/1024249896913608764/Lemon_Poppy.zip,1306,피렝,"PSEUDO, TRESILLO"
Artificial Snow (Remake),かめりあ(Camellia),17,https://youtu.be/Ai7V_KGnrG4,https://steamcommunity.com/sharedfiles/filedetails/?id=2520633598,https://cdn.discordapp.com/attachments/675256851121831937/855641944956338206/Artificial_Snow_Remake.zip,965,Orandi,"TRIPLET, TRESILLO, BEAT_P64, LONG"
Dream Express,KLYDIX,17,https://youtu.be/ZxZhEj9UcOM, ,https://cdn.discordapp.com/attachments/807246732722569289/945530448111632384/Dream_Express.zip,957,ONETOP,PSEUDO
[S]tray,Cansol,17,https://youtu.be/TQ5i1wfJ3mk,https://steamcommunity.com/sharedfiles/filedetails/?id=2545108290,https://cdn.discordapp.com/attachments/675256851121831937/864145428005257246/Cansol_-_Stray.zip,1540,Editor AlriC,"PSEUDO_P2, GALLOP, MAGIC_SHAPE, TRIPLET, SPEED_CHANGES"
Qyoh (Nine Stars) (Short) (Remake),かめりあ(Camellia),17,https://www.youtube.com/watch?v=5uH2ONz7Sng,https://steamcommunity.com/sharedfiles/filedetails/?id=2836647951,https://cdn.discordapp.com/attachments/812363541587427358/998315648935542834/Qyoh_Remake.zip,1644,Orandi,"EPILEPSY_WARNING, TRIPLET, TRESILLO, FUNKY_BEAT, LONG"
Rule Breaker,RoDy.cOde,17,https://youtu.be/3t5eMe8QNts, ,https://drive.google.com/file/d/1EyA6Jk6cmZ8o4QoNjlmPwUQsU1e5WXmF/view?usp=sharing,1432,seeker,"PSEUDO, GALLOP, MAGIC_SHAPE"
積雪(snow),seatrus,17,https://youtu.be/OAWmjawELzw,https://steamcommunity.com/sharedfiles/filedetails/?id=2703033829,https://drive.google.com/file/d/1Xbm3kYUm7V6VxqQYxSpwvu2EodV5LUMq/view,1294,FluffyYoshi,"PSEUDO, GALLOP"
音速宇宙旅行,uynet,17,https://www.youtube.com/watch?v=TEw06Rt1KFI,,,874,"Star4th, Nephrolepis",
1NF3S+@+!0N (Short),DM DOKURO,17,https://youtu.be/i1x4Beg58KA, ,https://drive.google.com/file/d/1loLEMRcCo917UNW2UxoOWyDWhBCks4hN/view?usp=share_link,1798,플래,
Beethoven Virus,Sheet Music Boss,17,https://youtu.be/xKG2-8TPryQ,https://steamcommunity.com/sharedfiles/filedetails/?id=2979636990,,1212,zizak,DLC
Moonlight Sonata,cYsmix,17,https://youtu.be/GnTK2oXLAMA, ,https://cdn.discordapp.com/attachments/675256851121831937/930056726969978880/cYsmix_-_Moonlight_Sonata.zip,1791,Daccaplores,"PSEUDO_P2, GALLOP, EPILEPSY_WARNING, TRESILLO"
虚,Halv,17,https://youtu.be/l5vc6AoZz6s, ,https://drive.google.com/uc?export=download&id=1Y_6JsagQ5HT6TSKVrH8bVg7y5KWqkew0,1148,79brue,"PSEUDO, MAGIC_SHAPE, TRIPLET, TRESILLO"
Antarεs,iTIC,17,https://www.youtube.com/watch?v=GryBUtzTjqg,https://steamcommunity.com/sharedfiles/filedetails/?id=2539659116,https://cdn.discordapp.com/attachments/675256851121831937/862191338530406410/iTIC_-_Antars.zip,1440,"으헿_, ㄹㅇㅋㅋ","PSEUDO, TRESILLO"
Final Hope (GNSY Remix),Riya,17,https://www.youtube.com/watch?v=femJMvCNA1c, ,https://cdn.discordapp.com/attachments/812363541587427358/970031107846312026/Riya_-_Final_Hope_GNSY_Remix_REMAKE.zip,959,Orandi,"PSEUDO, GALLOP, TRIPLET, TRESILLO"
Tech_Nique,Raphiiel,17,https://www.youtube.com/watch?v=gc_CQEynCsw,,,1906,FluffyYoshi,DLC
DIGITAL:CANVAS,Plum,17,https://www.youtube.com/watch?v=UjjYjzLrJv8,,,1386,south234,EPILEPSY_WARNING
Poseidon {REMAKE},HEAVYgiant,17,https://youtu.be/I3iCt6gEsUw,https://steamcommunity.com/sharedfiles/filedetails/?id=2908281610,,1142,5094252130,
Dream Express,KLYDIX,17,https://youtu.be/ZxZhEj9UcOM, ,https://cdn.discordapp.com/attachments/807246732722569289/945530448111632384/Dream_Express.zip,957,ONETOP,PSEUDO
[S]tray,Cansol,17,https://youtu.be/TQ5i1wfJ3mk,https://steamcommunity.com/sharedfiles/filedetails/?id=2545108290,https://cdn.discordapp.com/attachments/675256851121831937/864145428005257246/Cansol_-_Stray.zip,1540,Editor AlriC,"PSEUDO_P2, GALLOP, MAGIC_SHAPE, TRIPLET, SPEED_CHANGES"
Qyoh (Nine Stars) (Short) (Remake),かめりあ(Camellia),17,https://www.youtube.com/watch?v=5uH2ONz7Sng,https://steamcommunity.com/sharedfiles/filedetails/?id=2836647951,https://cdn.discordapp.com/attachments/812363541587427358/998315648935542834/Qyoh_Remake.zip,1644,Orandi,"EPILEPSY_WARNING, TRIPLET, TRESILLO, FUNKY_BEAT, LONG"
積雪(snow),seatrus,17,https://youtu.be/OAWmjawELzw,https://steamcommunity.com/sharedfiles/filedetails/?id=2703033829,https://drive.google.com/file/d/1Xbm3kYUm7V6VxqQYxSpwvu2EodV5LUMq/view,1294,FluffyYoshi,"PSEUDO, GALLOP"
Utopia Garden,uynet,17,https://www.youtube.com/watch?v=X7MI2tL3n9k,https://steamcommunity.com/sharedfiles/filedetails/?id=3305570295,,1378,"sedi, Logal0",
Shattered Universe (2020 Remake),Quree,17,https://www.youtube.com/watch?v=gvswrSrPObw, ,https://cdn.discordapp.com/attachments/675256851121831937/767410764583534592/Quree_-_Shattered_Universe_2020_Remake.zip,839,"HanB, 토끼로봇","PSEUDO, GALLOP, MAGIC_SHAPE, TRIPLET, TRESILLO"
